emotion_label,gender,actors,path
angry,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_base_happy.wav
angry,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_bath_happy.wav
angry,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_bean_happy.wav
angry,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_beg_happy.wav
angry,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_bite_happy.wav
angry,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_boat_happy.wav
angry,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_bone_happy.wav
angry,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_death_happy.wav
angry,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_lease_happy.wav
angry,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_ripe_happy.wav
angry,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_voice_happy.wav
angry,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_whip_happy.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_half_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_tire_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_ton_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_tool_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_tough_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_turn_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_vine_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_voice_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_void_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_vote_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_wag_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_walk_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_wash_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_south_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_sub_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_such_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_sure_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_take_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_talk_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_tape_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_team_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_tell_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_thin_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_third_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_thought_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_thumb_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_time_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_tip_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_perch_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_phone_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_pick_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_pike_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_pole_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_pool_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_puff_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_rag_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_raid_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_rain_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_raise_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_gaze_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_germ_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_get_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_gin_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_goal_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_good_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_goose_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_gun_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_bought_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_dodge_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_knock_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_late_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_laud_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_lean_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_learn_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_lease_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_lid_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_life_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_limb_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_live_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_check_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_cheek_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_chief_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_choice_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_cool_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_dab_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_date_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_dead_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_death_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_deep_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_dime_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_dip_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_ditch_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_rush_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_said_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_sail_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_search_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_seize_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_sell_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_shack_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_shall_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_shawl_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_met_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_mill_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_mob_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_mode_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_mood_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_moon_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_mop_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_mouse_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_nag_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_name_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_near_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_home_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_hurl_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_hush_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_jail_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_jar_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_join_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_judge_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_jug_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_week_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_wheat_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_when_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_which_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_whip_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_white_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_wife_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_wire_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_witch_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_yearn_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_yes_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_young_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_youth_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_dog_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_doll_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_door_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_fail_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_fall_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_far_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_fat_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_fit_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_five_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_food_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_gap_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_gas_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_burn_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_cab_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_calm_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_came_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_cause_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_chain_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_chair_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_chalk_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_chat_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_neat_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_nice_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_note_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_numb_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_pad_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_page_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_pain_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_pass_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_pearl_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_peg_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_rat_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_reach_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_read_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_red_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_ring_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_ripe_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_road_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_room_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_rose_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_rot_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_rough_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_sheep_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_shirt_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_should_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_shout_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_size_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_soap_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_soup_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_sour_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_loaf_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_long_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_lore_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_lose_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_lot_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_love_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_luck_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_make_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_match_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_merge_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_mess_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_hall_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_hash_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_hate_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_have_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_haze_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_hire_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_hit_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_hole_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_keen_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_keep_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_keg_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_kick_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_kill_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_king_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_kite_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_bath_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_bean_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_beg_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_bite_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_boat_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_bone_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_book_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_back_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_bar_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_base_neutral.wav
neutral,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_juice_neutral.wav
surprise,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_shout_ps.wav
surprise,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_size_ps.wav
surprise,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_soap_ps.wav
surprise,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_soup_ps.wav
surprise,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_sour_ps.wav
surprise,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_south_ps.wav
surprise,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_sub_ps.wav
surprise,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_such_ps.wav
surprise,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_sure_ps.wav
surprise,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_take_ps.wav
surprise,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_talk_ps.wav
surprise,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_read_ps.wav
surprise,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_red_ps.wav
surprise,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_ring_ps.wav
surprise,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_ripe_ps.wav
surprise,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_road_ps.wav
surprise,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_room_ps.wav
surprise,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_rose_ps.wav
surprise,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_rot_ps.wav
surprise,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_rough_ps.wav
surprise,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_rush_ps.wav
surprise,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_lid_ps.wav
surprise,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_life_ps.wav
surprise,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_limb_ps.wav
surprise,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_live_ps.wav
surprise,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_loaf_ps.wav
surprise,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_long_ps.wav
surprise,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_lore_ps.wav
surprise,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_lose_ps.wav
surprise,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_lot_ps.wav
surprise,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_love_ps.wav
surprise,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_luck_ps.wav
surprise,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_make_ps.wav
surprise,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_match_ps.wav
surprise,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_door_ps.wav
surprise,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_fail_ps.wav
surprise,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_fall_ps.wav
surprise,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_far_ps.wav
surprise,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_fat_ps.wav
surprise,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_fit_ps.wav
surprise,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_five_ps.wav
surprise,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_food_ps.wav
surprise,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_gap_ps.wav
surprise,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_gas_ps.wav
surprise,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_gaze_ps.wav
surprise,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_book_ps.wav
surprise,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_name_ps.wav
surprise,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_near_ps.wav
surprise,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_neat_ps.wav
surprise,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_nice_ps.wav
surprise,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_note_ps.wav
surprise,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_numb_ps.wav
surprise,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_pad_ps.wav
surprise,female,,/home/helemanc/Desktop/Binary_Model/noise_datasets/tess/train/YAF_page_ps.wav
